,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
2018,20111,0,1,1,1,5653,12,0,0,4468,2
2019,45950,0,4,1,1,38921,22,750,2,4302,2
2020,67948,0,1,1,1,2750,5,650,3,4226,1
2021,216498,0,4,1,1,43083,24,2500,5,4440,0
2022,100649,0,1,1,1,4000,3,500,1,4457,1
2023,52713,0,3,1,1,16273,13,100,1,4449,1
2024,186892,0,5,1,1,63444,13,500,1,3732,0
2025,11690,0,3,1,1,17615,17,0,0,4417,2
2026,144697,0,1,1,1,2000,1,0,0,4420,0
2027,75179,0,1,1,1,1015,2,0,0,4118,1
2028,19850,0,1,1,1,500,1,500,1,4376,2
2029,96154,0,1,1,1,7052,15,0,0,4433,1
2030,55778,0,1,1,1,6500,12,500,1,3704,1
2031,36227,0,2,1,1,7230,14,0,0,3736,2
2032,93848,0,1,1,1,1600,4,1500,3,4475,1
2033,41153,0,4,1,1,28686,15,0,0,4404,2
2034,20789,0,1,1,1,0,0,0,0,4279,2
2035,121992,6057,1,1,1,3200,4,600,2,4257,0
2036,37911,0,1,1,1,2250,11,0,0,4385,2
2037,233656,0,4,1,1,41941,14,500,1,4266,0
2038,41133,0,1,1,1,635,3,0,0,4419,2
2039,60864,0,3,1,1,23364,19,50,1,4436,1
2040,90526,0,1,1,1,2000,9,0,0,4488,1
2041,15148,0,1,1,1,15148,3,0,0,269,2
2042,5393,0,1,1,1,0,0,0,0,4517,2
2043,434,0,1,1,1,15530,5,0,0,3628,2
2044,81055,0,3,1,1,14344,14,0,0,4610,1
2045,31360,0,1,1,1,821,7,0,0,4488,2
2046,156885,0,4,1,1,38601,19,0,0,4534,0
2047,4148,0,1,3,1,13504,18,0,0,4607,2
2048,63820,0,3,1,1,13981,15,0,0,4608,1
2049,379744,2081,1,1,1,19191,17,1850,11,4608,0
2050,76659,0,1,1,1,0,0,0,0,4608,1
2051,40724,0,4,1,1,29481,14,0,0,4007,2
2052,146173,0,3,1,1,13871,17,0,0,4414,0
2053,26055,0,1,1,1,647,9,0,0,4464,2
2054,68,0,1,1,1,590,1,0,0,3937,2
2055,50001,0,1,1,1,4853,12,0,0,4023,1
2056,122506,0,3,1,1,21022,13,0,0,4408,0
2057,126886,0,2,1,1,9120,17,0,0,4044,0
2058,42342,0,1,1,1,11408,23,11408,23,4331,2
2059,58898,0,1,1,1,23050,15,50,1,4328,1
2060,45735,0,1,1,1,10085,3,0,0,4239,2
2061,77225,0,4,1,1,30646,15,0,0,4282,1
2062,59874,0,1,1,1,0,0,0,0,3986,1
2063,30868,0,1,1,1,405,3,0,0,4226,2
2064,34257,0,1,1,1,2010,4,0,0,4309,2
2065,42639,0,2,1,1,7366,12,0,0,4181,2
2066,771,0,1,1,1,40256,4,0,0,4203,2
2067,89708,0,1,1,1,8000,4,0,0,3173,1
2068,75892,0,2,1,1,8738,15,0,0,4160,1
2069,140918,0,4,1,1,69760,32,0,0,3883,0
2070,475338,0,4,1,1,39680,22,700,4,3355,0
2071,14426,0,1,1,1,0,0,0,0,4096,2
2072,29559,0,4,1,1,28969,16,0,0,4236,2
2073,113113,0,3,1,1,10736,13,0,0,4307,1
2074,73027,0,4,1,1,34002,19,0,0,4063,1
2075,17386,0,1,1,1,0,0,0,0,3771,2
2076,9310,0,1,1,1,500,1,500,1,4272,2
2077,11023,0,1,1,1,0,0,0,0,4328,2
2078,55406,0,4,1,1,38118,18,500,1,4310,1
2079,47638,0,1,1,1,0,0,0,0,3739,1
2080,30040,0,2,1,1,8636,8,500,1,3873,2
2081,24787,0,1,1,1,1000,1,0,0,3930,2
2082,40758,0,1,1,1,3500,4,1000,2,4299,2
2083,726,0,1,1,1,0,0,0,0,4268,2
2084,40686,0,1,1,1,260,2,0,0,4177,2
2085,16626,0,1,1,1,2500,13,0,0,4329,2
2086,18944,0,1,1,1,300,3,300,3,3932,2
2087,114949,0,5,1,1,87136,24,600,2,4294,0
2088,32522,0,1,1,1,5971,4,471,2,4042,2
2089,86533,0,1,1,1,3700,4,700,2,3600,1
2090,166470,0,2,1,1,9574,16,0,0,4194,0
2091,10797,0,1,1,1,0,0,0,0,3581,2
2092,131618,0,4,1,1,46473,16,0,0,4274,0
2093,77523,1112,1,1,1,11050,5,1000,2,4274,1
2094,47905,0,3,1,1,14575,16,2000,4,4245,1
2095,28695,0,1,1,1,0,0,0,0,4173,2
2096,15253,0,2,1,1,5427,8,0,0,4373,2
2097,193818,0,3,1,1,16327,13,0,0,3768,0
2098,30556,0,1,1,1,950,5,550,3,4361,2
2099,22678,0,1,1,1,2125,7,0,0,4068,2
2100,89430,0,3,1,1,24314,18,0,0,1547,1
2101,26522,0,3,1,1,18479,13,0,0,4358,2
2102,59913,0,1,1,1,2210,5,150,1,3481,1
2103,16516,0,1,1,1,500,1,0,0,4275,2
2104,49050,0,3,1,1,18436,16,0,0,2426,1
2105,27981,0,5,1,1,63004,17,0,0,2921,2
2106,4939,0,1,1,1,1000,1,0,0,2515,2
2107,26077,0,1,1,1,6768,4,0,0,3487,2
2108,110893,0,1,1,1,4653,6,0,0,3645,1
2109,56455,0,1,1,1,6000,3,0,0,4218,1
2110,32699,0,1,1,1,1500,2,500,1,3167,2
2111,109790,0,1,1,1,16108,4,0,0,3123,1
2112,166681,0,5,1,1,107645,25,0,0,3287,0
2113,145233,0,1,1,1,9366,5,4866,3,2626,0
2114,1054,0,1,1,1,15147,3,0,0,3133,2
2115,27532,0,1,1,1,4639,13,0,0,3939,2
2116,62464,0,1,1,1,5675,16,500,1,3820,1
2117,4041,0,1,1,1,0,0,0,0,3344,2
2118,28138,0,1,1,1,6330,29,0,0,3847,2
2119,33010,0,1,1,1,0,0,0,0,3915,2
2120,45687,0,1,1,1,45,2,0,0,2269,2
2121,12981,0,1,1,1,0,0,0,0,4246,2
2122,168246,1514,1,1,1,4600,4,100,2,4103,0
2123,75505,0,4,1,1,30850,17,500,1,4007,1
2124,55591,0,2,1,1,8817,13,0,0,3693,1
2125,37358,0,4,1,1,50488,19,0,0,3967,2
2126,33803,0,1,1,1,6100,34,0,0,4079,2
2127,2500,0,1,1,1,2500,1,0,0,3717,2
2128,140527,0,1,1,1,3500,14,0,0,4023,0
2129,5360,0,1,1,1,0,0,0,0,4392,2
2130,124430,0,2,1,1,15523,17,1200,8,4054,0
2131,240007,0,4,1,1,46771,14,0,0,4048,0
2132,245021,0,3,1,1,13639,15,180,1,3984,0
2133,53518,0,5,1,1,73933,30,400,1,3930,1
2134,122545,0,1,1,1,269,4,250,1,3834,0
2135,192889,0,1,1,1,10500,5,0,0,4096,0
2136,227776,0,4,1,1,47286,19,2276,5,3980,0
2137,37833,0,4,1,1,48172,15,500,1,3551,2
2138,48256,0,1,1,1,9690,2,0,0,3979,1
2139,99704,2704,2,1,1,15750,12,0,0,4106,1
2140,394999,0,1,1,1,4150,5,150,3,3599,0
2141,82497,0,1,1,1,0,0,0,0,3565,1
2142,15326,7663,1,1,1,0,0,0,0,4140,2
2143,32619,0,1,1,1,1070,7,0,0,3846,2
2144,57017,0,1,1,1,2495,11,0,0,3854,1
2145,252741,0,4,1,1,29296,19,635,3,4189,0
2146,49375,0,3,1,1,23628,14,0,0,3797,1
2147,25341,0,1,1,1,38,4,0,0,3995,2
2148,45150,0,3,1,1,18907,13,0,0,4141,2
2149,187462,0,1,1,1,10500,5,500,4,3953,0
2150,19132,0,2,1,1,9124,17,0,0,3915,2
2151,196967,0,3,1,1,38490,37,9550,20,4008,0
2152,13040,0,1,1,1,500,1,0,0,3972,2
2153,184301,0,1,1,1,6454,13,3954,12,4010,0
2154,36294,0,1,1,1,0,0,0,0,3956,2
2155,89840,0,2,1,1,7048,14,0,0,3819,1
2156,6914,0,1,1,1,1500,1,0,0,3915,2
2157,28493,0,3,1,1,21845,22,300,1,3932,2
2158,111793,0,1,1,1,500,1,0,0,4057,1
2159,18700,0,1,1,1,870,2,0,0,3995,2
2160,53957,0,1,1,1,7000,4,500,1,4133,1
2161,135770,0,1,1,1,4700,5,200,3,4215,0
2162,189784,0,4,1,1,35464,18,2197,4,4190,0
2163,60076,0,4,1,1,45582,9,0,0,3935,1
2164,3522,0,1,1,1,3522,4,0,0,3916,2
2165,36736,0,1,1,1,0,0,0,0,4134,2
2166,100634,0,1,3,1,69669,28,1540,12,4193,1
2167,88918,0,2,1,1,5537,14,0,0,4180,1
2168,245045,0,1,1,1,25039,16,500,1,4173,0
2169,37948,0,3,1,1,19213,43,0,0,3914,2
2170,81552,0,2,1,1,7703,8,0,0,3855,1
2171,118067,0,2,1,1,8715,12,0,0,3718,0
2172,268314,0,4,1,1,29968,14,500,1,3869,0
2173,135488,0,5,1,1,57787,16,0,0,4117,0
2174,68243,0,2,1,1,10012,22,903,3,3888,1
2175,56693,3953,2,1,1,20454,11,0,0,3893,1
2176,194875,0,1,1,1,7550,6,1050,3,3831,0
2177,206155,0,4,1,1,28447,17,0,0,3848,0
2178,35425,0,1,1,1,4125,19,0,0,3834,2
2179,161579,0,1,1,1,7688,21,5688,20,3811,0
2180,11314,1000,1,1,1,741,4,0,0,3845,2
2181,119531,0,5,1,1,60503,43,250,1,4002,0
2182,48433,0,1,1,1,4300,5,800,3,3673,1
2183,10872,0,1,1,1,4500,27,0,0,3882,2
2184,109268,0,2,1,1,7401,17,750,1,4034,1
2185,105160,0,3,1,1,20458,21,0,0,3732,1
2186,90919,0,4,1,1,44430,17,0,0,3739,1
2187,50230,0,1,1,1,4149,9,800,4,3727,1
2188,74538,0,3,1,1,18835,21,0,0,2726,1
2189,4606,0,1,1,1,4320,6,0,0,3501,2
2190,61617,0,2,1,1,23495,13,0,0,3972,1
2191,15275,0,1,1,1,75,2,0,0,2761,2
2192,112891,0,1,1,1,500,1,500,1,3909,1
2193,41176,0,1,1,1,7624,7,2624,4,3729,2
2194,81251,0,1,1,1,19500,6,0,0,3958,1
2195,18142,0,1,1,1,220,4,0,0,3638,2
2196,16200,0,4,1,1,40455,17,0,0,3840,2
2197,8913,0,1,1,1,2050,10,50,1,3630,2
2198,14372,0,2,1,1,9042,13,0,0,3557,2
2199,77965,0,4,1,1,41126,33,2683,7,3120,1
2200,12271,500,2,1,1,7684,15,1000,2,4219,2
2201,49874,0,4,1,1,39976,13,0,0,4293,1
2202,35445,0,1,1,1,3379,9,0,0,4198,2
2203,91755,0,1,1,1,5026,8,751,3,2676,1
2204,33753,0,3,1,1,14961,14,500,1,3335,2
2205,53750,0,3,1,1,23135,14,0,0,3736,1
2206,110132,0,1,1,1,19000,5,0,0,3271,1
2207,12221,0,1,1,1,511,4,0,0,3692,2
2208,65519,0,1,1,1,0,0,0,0,4150,1
2209,47291,0,1,1,1,1350,4,350,3,2336,1
2210,124564,0,3,1,1,11026,13,0,0,3840,0
2211,24111,0,2,1,1,9374,16,0,0,3802,2
2212,35801,0,1,1,1,3337,13,0,0,3743,2
2213,150972,0,1,1,1,2700,3,700,2,3645,0
2214,292023,0,1,1,1,14125,12,3250,7,3683,0
2215,47090,0,1,1,1,0,0,0,0,3726,1
2216,1300,0,1,1,1,454,11,0,0,3691,2
2217,109103,2370,1,1,1,19600,27,7600,24,3739,1
2218,101057,0,1,1,1,13650,11,2150,9,3600,1
2219,20900,0,1,1,1,1000,1,0,0,3685,2
2220,46607,0,1,1,1,0,0,0,0,3727,2
2221,33017,0,1,1,1,1069,7,250,1,3814,2
2222,30729,0,3,1,1,16456,15,0,0,3795,2
2223,35546,0,1,1,1,3376,10,0,0,3739,2
2224,7845,0,1,1,1,265,3,0,0,3508,2
2225,25788,0,1,1,1,4650,13,4650,13,3687,2
2226,13543,0,1,1,1,1443,7,423,2,3811,2
2227,16618,0,1,1,1,897,5,0,0,3620,2
2228,11548,0,1,1,1,1634,7,0,0,3837,2
2229,22181,0,1,1,1,6245,15,0,0,3656,2
2230,222312,0,4,1,1,29039,17,0,0,3721,0
2231,25080,0,1,1,1,2060,12,0,0,3795,2
2232,17964,0,1,1,1,5030,23,0,0,3783,2
2233,155385,0,3,1,1,15267,12,0,0,3624,0
2234,3977,0,1,1,1,0,0,0,0,3593,2
2235,14620,0,1,1,1,0,0,0,0,2833,2
2236,46882,0,1,1,1,0,0,0,0,3701,2
2237,3350,0,1,1,1,65,3,0,0,3540,2
2238,3049,0,1,1,1,0,0,0,0,3613,2
2239,32377,0,1,1,1,250,2,250,2,3515,2
2240,9396,0,1,1,1,860,5,350,2,3588,2
2241,102669,0,2,1,1,6760,14,306,2,3265,1
2242,26745,0,1,1,1,17547,9,0,0,3664,2
2243,120576,0,4,1,1,36635,14,0,0,3823,0
2244,7658,0,1,1,1,300,1,0,0,3231,2
2245,11136,0,1,1,1,100,1,0,0,3571,2
2246,168778,0,5,1,1,57060,20,500,1,3326,0
2247,124979,0,3,1,1,14267,14,0,0,3720,0
2248,35659,0,1,1,1,1102,9,0,0,3533,2
2249,55996,867,3,1,1,12165,14,0,0,3582,1
2250,65904,0,4,1,1,47224,35,5350,18,3655,1
2251,125679,0,3,1,4,68151,27,650,1,3683,0
2252,235312,0,5,1,1,56685,16,0,0,3476,0
2253,64414,0,1,1,1,1952,12,0,0,2395,1
2254,34204,0,1,1,1,16862,9,1700,5,3596,2
2255,22384,0,1,1,1,0,0,0,0,3676,2
2256,13381,0,1,1,1,1150,2,150,1,3312,2
2257,10959,0,1,1,1,500,1,0,0,3469,2
2258,28607,0,1,1,1,5943,5,0,0,2895,2
2259,30686,0,1,1,1,6161,2,0,0,3596,2
2260,8260,0,1,1,1,700,2,0,0,3673,2
2261,61584,0,4,1,1,27937,14,0,0,3783,1
2262,141594,0,2,1,1,30565,16,0,0,3776,0
2263,114549,0,1,1,1,5000,4,1000,2,3760,0
2264,64153,0,3,1,1,23563,19,0,0,3575,1
2265,10000,0,1,1,1,790,3,0,0,3564,2
2266,21839,0,1,1,1,853,3,119,1,3638,2
2267,182704,5513,1,1,1,5850,12,3100,10,3820,0
2268,92551,0,3,1,1,13755,13,500,1,3895,1
2269,49353,0,4,1,1,34656,14,0,0,3540,1
2270,21843,0,1,1,1,1411,9,0,0,3177,2
2271,34072,0,1,1,1,500,1,0,0,3879,2
2272,72962,0,4,1,1,28055,16,0,0,3869,1
2273,99502,0,3,1,1,19678,28,600,2,4182,1
2274,13250,0,3,1,1,17778,14,0,0,3861,2
2275,98232,0,5,1,1,56687,14,500,1,3867,1
2276,98895,0,4,1,1,89709,17,500,1,3854,1
2277,119340,1000,1,1,1,400,5,400,5,3855,0
2278,30171,0,1,3,1,15370,13,0,0,3853,2
2279,105957,0,1,1,1,4881,12,0,0,3859,1
2280,22548,0,1,1,1,3225,9,0,0,3852,2
2281,89761,0,3,1,1,11965,13,0,0,3845,1
2282,65263,0,1,1,1,22500,4,0,0,3844,1
2283,128456,0,5,1,3,70125,28,0,0,3764,0
2284,35203,0,1,1,1,1800,16,1800,16,3832,2
2285,62023,0,1,1,1,750,4,550,1,3819,1
2286,44197,0,1,1,1,2500,1,0,0,3831,2
2287,104245,0,4,1,1,45589,14,0,0,3810,1
2288,252520,0,4,1,1,43392,17,500,1,3818,0
2289,85496,0,1,1,1,2799,7,2711,6,3820,1
2290,49874,0,1,1,1,7200,9,1700,4,3817,1
2291,109649,0,3,1,1,22136,13,0,0,3812,1
2292,34379,0,3,1,1,13051,20,150,1,3805,2
2293,56688,0,1,1,1,3550,10,1050,9,3812,1
2294,48970,0,4,1,1,30872,14,0,0,3817,1
2295,70789,0,5,1,1,76661,29,150,1,3810,1
2296,24277,0,2,1,1,5330,5,0,0,3796,2
2297,20308,0,3,1,1,19526,13,0,0,3797,2
2298,111041,0,3,1,1,10252,12,0,0,3875,1
2299,27904,0,2,1,1,6622,17,0,0,3793,2
2300,128620,0,2,1,1,7747,12,0,0,3789,0
2301,65340,2454,3,1,1,33795,11,500,1,3775,1
2302,27135,0,1,1,1,4908,11,0,0,3783,2
2303,32898,0,1,1,1,1000,1,0,0,3777,2
2304,196922,0,4,1,1,40170,18,0,0,3755,0
2305,196175,0,4,1,1,33886,13,0,0,3775,0
2306,11457,0,1,1,1,705,3,0,0,3767,2
2307,175344,0,4,1,1,40152,19,0,0,3770,0
2308,5154,0,5,1,1,54657,28,0,0,3769,2
2309,13232,0,1,1,1,8668,16,0,0,3753,2
2310,88232,0,1,1,1,11550,5,550,3,3729,1
2311,75526,0,4,1,1,46421,14,0,0,3712,1
2312,53935,0,1,1,1,0,0,0,0,3743,1
2313,18402,0,1,1,1,0,0,0,0,3746,2
2314,24784,0,1,1,1,100,1,0,0,3729,2
2315,62903,0,3,1,1,16434,13,0,0,3732,1
2316,80272,0,4,1,1,34744,14,550,2,3728,1
2317,10458,0,1,2,1,10458,12,0,0,3726,2
2318,188184,0,4,1,1,32170,13,0,0,3707,0
2319,83524,0,4,1,1,43152,18,0,0,3694,1
2320,10794,0,1,1,1,0,0,0,0,3712,2
2321,49807,0,2,1,1,6393,20,0,0,3718,1
2322,18266,0,3,1,1,12254,15,0,0,3713,2
2323,87851,0,4,1,1,28969,17,0,0,4026,1
2324,32991,0,1,1,1,1230,6,0,0,3693,2
2325,28677,0,1,1,1,215,3,0,0,3699,2
2326,103809,0,3,1,1,16776,14,0,0,3699,1
2327,417,0,1,1,1,3000,1,0,0,3670,2
2328,8859,0,3,1,1,11998,13,0,0,3690,2
2329,26896,0,1,1,1,5364,15,0,0,3685,2
2330,16986,0,1,1,1,0,0,0,0,3676,2
2331,25530,0,3,1,1,25131,17,0,0,3677,2
2332,77067,0,4,1,1,40129,15,0,0,3671,1
2333,6350,0,1,1,1,0,0,0,0,3657,2
2334,76118,0,5,1,1,79154,41,1992,2,3621,1
2335,40420,0,2,1,1,8649,14,0,0,3651,2
2336,30178,0,3,1,1,14422,15,0,0,3656,2
2337,15088,0,1,1,1,0,0,0,0,3650,2
2338,138020,0,3,1,1,16449,17,500,1,3637,0
2339,27310,0,3,1,1,15537,16,500,1,3623,2
2340,109131,0,3,1,1,17481,17,150,1,3622,1
2341,35356,0,3,1,1,18520,15,300,1,3637,2
2342,33466,0,1,1,1,355,3,0,0,3592,2
2343,350608,0,4,1,1,50988,26,2643,5,3630,0
2344,42107,888,1,1,1,3600,4,1000,2,3607,2
2345,74796,0,3,1,1,19710,15,400,1,3616,1
2346,26129,0,3,1,1,20265,17,0,0,3629,2
2347,30893,0,1,1,1,0,0,0,0,3623,2
2348,9445,0,1,1,1,1000,2,1000,2,3613,2
2349,52965,0,1,1,1,500,1,0,0,3606,1
2350,19516,0,3,1,1,17696,16,0,0,3593,2
2351,106378,0,4,1,1,56007,14,0,0,3607,1
2352,22201,0,4,1,1,51278,16,350,1,3602,2
2353,73378,0,3,1,1,13607,14,0,0,3599,1
2354,50193,0,1,1,1,12263,3,0,0,3596,1
2355,165144,0,3,1,1,24156,14,0,0,3581,0
2356,53556,0,1,1,1,0,0,0,0,3575,1
2357,18387,0,4,1,1,40560,19,800,2,3588,2
2358,28577,0,4,1,1,48564,14,0,0,3586,2
2359,55417,0,4,1,1,37127,31,0,0,3575,1
2360,142244,0,3,1,1,12325,13,0,0,3578,0
2361,23139,0,2,1,1,8156,14,0,0,3578,2
2362,146232,0,5,1,1,83783,19,375,1,3566,0
2363,35323,0,1,1,1,1875,8,0,0,3553,2
2364,108081,0,5,1,5,217006,24,0,0,3567,1
2365,1021,0,1,1,1,100,1,0,0,3553,2
2366,120345,0,4,1,1,38323,17,650,2,3544,0
2367,11593,0,2,1,1,9055,16,0,0,3558,2
2368,68180,0,1,1,1,2044,9,0,0,3550,1
2369,26605,0,1,1,1,3704,11,0,0,3543,2
2370,17920,0,1,1,1,3250,18,0,0,3546,2
2371,85156,0,1,1,1,133,5,0,0,3550,1
2372,9005,0,1,1,1,520,1,0,0,3531,2
2373,55404,0,2,1,1,10613,15,500,1,3531,1
2374,42584,0,1,1,1,841,6,0,0,3526,2
2375,92843,0,1,1,1,27650,29,9150,26,3530,1
2376,51082,0,4,1,1,40878,13,0,0,3524,1
2377,18727,0,1,1,1,0,0,0,0,3524,2
2378,212029,0,4,1,1,43162,19,0,0,3518,0
2379,48806,0,1,1,1,12600,10,2500,8,3502,1
2380,15610,0,1,1,1,0,0,0,0,3508,2
2381,46876,0,1,1,1,9680,7,0,0,3498,2
2382,14075,0,1,1,1,4286,15,0,0,3513,2
2383,59895,0,1,1,1,10500,4,0,0,3497,1
2384,25936,0,1,1,1,0,0,0,0,3495,2
2385,134318,0,1,1,1,333,3,258,1,3488,0
2386,32807,0,1,1,1,17259,4,0,0,3482,2
2387,38591,0,2,1,1,11039,18,0,0,3488,2
2388,48958,0,3,1,1,24430,5,0,0,3483,1
2389,10710,0,1,1,1,1000,1,0,0,3460,2
2390,60349,0,2,1,1,10350,18,0,0,3468,1
2391,9453,0,1,1,1,2585,5,0,0,3463,2
2392,60867,0,4,1,1,41345,18,0,0,3454,1
2393,27590,0,1,1,1,100,1,0,0,3455,2
2394,100069,0,3,1,1,18745,13,0,0,3454,1
2395,27820,0,1,1,1,3005,11,0,0,3454,2
2396,20503,0,1,1,1,520,3,0,0,3445,2
2397,137371,0,1,1,1,4977,6,1977,4,3447,0
2398,12950,0,2,1,1,12798,18,195,1,3432,2
2399,25207,957,2,1,1,6883,13,0,0,3440,2
2400,17088,0,1,1,1,0,0,0,0,3510,2
2401,24100,0,3,1,1,26674,23,2300,7,3421,2
2402,101632,0,4,1,1,48658,14,0,0,3432,1
2403,233449,0,3,1,1,21274,18,0,0,3419,0
2404,45257,0,1,1,1,3625,7,0,0,3417,2
2405,626,0,1,1,1,626,1,0,0,3393,2
2406,18272,0,1,1,1,2920,5,0,0,3405,2
2407,10756,0,1,1,1,1375,4,0,0,3104,2
2408,161281,0,1,1,1,6321,8,175,1,3399,0
2409,75680,0,3,1,1,23159,14,0,0,3397,1
2410,59839,0,3,1,1,26962,18,0,0,3404,1
2411,201259,0,4,1,1,40755,34,0,0,3398,0
2412,101772,0,3,1,1,26480,17,1000,2,3396,1
2413,190674,4704,5,1,1,104159,33,4754,15,3396,0
2414,1452,0,1,1,1,2375,5,0,0,3396,2
2415,30902,0,1,1,1,4175,12,50,1,3384,2
2416,65458,1000,3,1,1,28356,24,1100,3,3382,1
2417,114067,0,4,1,1,42569,23,0,0,3336,1
2418,93371,0,4,1,1,55338,20,0,0,3382,1
2419,20207,0,1,1,1,3033,12,0,0,3370,2
2420,41040,0,5,1,1,66292,14,200,2,3372,2
2421,41062,0,1,2,1,8275,11,0,0,3356,2
2422,208825,0,4,1,1,42007,23,0,0,3369,0
2423,81087,0,3,1,1,18971,12,0,0,3362,1
2424,14336,0,1,1,1,0,0,0,0,3349,2
2425,29929,0,3,1,1,18032,17,150,1,3344,2
2426,121390,0,1,1,1,8500,4,0,0,3342,0
2427,23226,0,1,1,1,2236,2,0,0,3343,2
2428,451294,0,3,1,1,45907,22,500,1,3347,0
2429,68012,0,1,1,1,247,3,0,0,3342,1
2430,23589,0,1,1,1,0,0,0,0,3336,2
2431,35033,0,1,1,1,1000,1,0,0,2913,2
2432,19860,0,1,1,1,1500,5,0,0,3281,2
2433,49588,0,1,1,1,4960,14,100,1,3299,1
2434,111442,0,4,1,1,30368,19,0,0,3392,1
2435,87402,0,4,1,1,41685,21,0,0,3306,1
2436,21875,7558,3,1,1,12398,15,0,0,3299,2
2437,71459,0,4,1,1,36608,28,1020,3,3312,1
2438,34049,0,1,1,1,2030,8,0,0,3306,2
2439,39759,0,1,1,1,100,1,100,1,3278,2
2440,64138,0,3,1,1,22089,19,0,0,3257,1
2441,83811,0,4,1,1,25936,15,500,1,3281,1
2442,51864,0,2,1,1,6795,13,0,0,3279,1
2443,168886,0,5,1,1,66859,21,200,1,3285,0
2444,51730,0,1,1,1,2875,16,0,0,3264,1
2445,118141,0,4,1,1,46521,11,0,0,3259,0
2446,76060,0,4,1,1,33424,30,0,0,3263,1
2447,25316,0,1,1,1,0,0,0,0,3258,2
2448,16859,0,4,1,1,64109,45,4822,9,3266,2
2449,42236,0,1,1,1,8639,10,8389,9,3259,2
2450,3446,0,1,1,1,0,0,0,0,3245,2
2451,26119,0,1,1,1,3189,6,0,0,3257,2
2452,136732,0,5,1,1,87549,20,0,0,3252,0
2453,14554,0,1,1,1,0,0,0,0,3237,2
2454,165203,0,4,1,1,36666,20,0,0,3239,0
2455,76513,0,4,1,1,45265,16,0,0,3235,1
2456,137076,0,5,1,1,61276,24,1600,4,3225,0
2457,11952,0,1,1,1,0,0,0,0,3244,2
2458,44742,0,1,1,1,2500,1,0,0,3217,2
2459,94022,0,1,1,1,2585,14,0,0,3222,1
2460,29287,0,1,1,1,0,0,0,0,3216,2
2461,199273,0,5,1,1,58457,14,0,0,3217,0
2462,114868,0,4,1,1,45996,22,0,0,3204,0
2463,37335,0,3,1,1,19507,17,0,0,3202,2
2464,45522,0,3,1,1,10728,13,0,0,3197,2
2465,66524,0,4,1,1,34682,23,0,0,3188,1
2466,38411,0,1,1,1,500,1,500,1,3190,2
2467,38137,0,1,1,1,11050,3,50,1,3182,2
2468,22077,0,1,1,1,1385,4,0,0,3187,2
2469,65784,0,1,1,1,10953,50,0,0,3169,1
2470,95916,0,3,1,1,11845,11,0,0,3182,1
2471,122164,0,2,1,1,9944,16,0,0,3182,0
2472,307149,2562,4,1,1,58008,19,650,2,3173,0
2473,200089,4727,5,1,1,75019,21,300,2,3166,0
2474,161453,0,3,1,1,38956,44,0,0,3158,0
2475,135568,0,4,1,1,40051,21,0,0,3166,0
2476,98339,0,3,1,1,16336,13,0,0,3145,1
2477,26103,0,3,1,1,13692,18,0,0,3151,2
2478,11133,0,1,1,1,0,0,0,0,3147,2
2479,7011,0,3,1,1,19791,16,0,0,3152,2
2480,177232,0,3,1,1,14787,13,0,0,3137,0
2481,29298,0,3,1,1,24656,13,0,0,3141,2
2482,35304,0,4,1,1,30532,13,0,0,3131,2
2483,14952,0,1,1,1,250,1,250,1,3099,2
2484,163315,0,1,1,1,8035,29,0,0,3120,0
2485,23649,0,1,1,1,3250,16,0,0,3176,2
2486,4460,0,1,1,1,4741,14,1816,1,3113,2
2487,169794,0,3,1,1,22824,19,767,2,3119,0
2488,23781,0,1,1,1,50,1,50,1,3085,2
2489,704113,0,5,1,1,98119,23,0,0,3082,0
2490,34942,0,3,1,1,19016,13,0,0,3089,2
2491,5970,0,1,1,1,1000,1,0,0,3091,2
2492,192246,0,1,1,1,3170,5,500,1,3083,0
2493,34103,0,3,1,1,34630,16,0,0,3115,2
2494,142152,0,3,1,1,19464,13,0,0,3088,0
2495,12713,0,1,1,1,0,0,0,0,3077,2
2496,28848,0,1,1,1,0,0,0,0,3069,2
2497,10940,0,1,1,1,0,0,0,0,3062,2
2498,24372,0,1,1,1,255,1,255,1,3064,2
2499,29005,0,1,1,1,90,3,0,0,3060,2
2500,215155,0,5,1,1,57130,15,0,0,3069,0
2501,30062,5368,1,1,1,7373,10,4373,8,3057,2
2502,13117,0,1,1,1,1972,3,0,0,3027,2
2503,86341,0,3,1,1,20991,16,0,0,3053,1
2504,142810,0,1,1,1,8000,4,0,0,3049,0
2505,8399,0,3,1,1,21136,13,0,0,3052,2
2506,120622,0,4,1,1,25675,14,500,1,3040,0
2507,86150,0,1,1,1,7600,34,100,1,3011,1
2508,14079,0,2,1,1,6503,16,0,0,2999,2
2509,10036,0,3,1,1,13959,16,0,0,3030,2
2510,80737,0,1,1,1,2845,5,150,1,3028,1
2511,25435,0,1,1,1,7147,32,0,0,3027,2
2512,241165,0,1,1,1,1700,3,200,2,3000,0
2513,85826,0,4,1,1,33678,29,0,0,3026,1
2514,654,0,3,1,1,14967,10,0,0,3022,2
2515,11525,0,1,1,1,0,0,0,0,3008,2
